train_id,route,source,destination,distance_km,class,quota,date,day_of_week,is_holiday_or_festival,total_seats,seats_requested,seats_available_at_booking_time,booking_outcome,booking_attempt_timestamp
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,Tatkal,01-07-2027,Thursday,0,64,4,27,success,22-06-2027 14:02
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,SL,Tatkal,11-09-2027,Saturday,1,72,6,27,success,22-08-2027 13:26
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,General,12-03-2027,Friday,0,72,7,48,success,24-02-2027 00:42
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,General,31-07-2027,Saturday,1,64,7,41,success,09-07-2027 23:40
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,3A,Tatkal,24-09-2027,Friday,0,64,4,26,success,27-08-2027 14:08
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,Tatkal,06-12-2027,Monday,0,72,7,28,success,28-11-2027 18:05
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,Tatkal,10-07-2027,Saturday,1,64,6,13,success,18-06-2027 12:19
T009,Pune-Delhi,Pune,New Delhi,1450,1A,Tatkal,26-12-2027,Sunday,1,24,3,4,success,29-11-2027 18:49
T010,Delhi-Pune,New Delhi,Pune,1450,SL,Tatkal,23-02-2027,Tuesday,0,72,4,36,success,26-01-2027 20:24
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,2A,General,03-01-2027,Sunday,1,46,1,26,success,04-12-2026 09:08
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,Tatkal,16-10-2027,Saturday,1,64,6,16,success,22-09-2027 03:19
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,2A,Tatkal,25-11-2027,Thursday,0,46,3,21,success,25-10-2027 09:49
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,2A,General,27-01-2027,Wednesday,0,46,3,28,success,23-01-2027 23:22
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,SL,General,30-11-2027,Tuesday,0,72,5,40,success,12-11-2027 00:09
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,Tatkal,10-09-2027,Friday,0,72,1,31,success,28-08-2027 02:56
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,3A,Tatkal,22-10-2027,Friday,0,64,2,33,success,11-10-2027 11:28
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,Tatkal,04-12-2027,Saturday,1,64,2,15,success,04-11-2027 08:45
T009,Pune-Delhi,Pune,New Delhi,1450,SL,Tatkal,28-08-2027,Saturday,1,72,5,21,success,24-08-2027 16:51
T010,Delhi-Pune,New Delhi,Pune,1450,2A,General,11-09-2027,Saturday,1,46,3,22,success,07-09-2027 01:34
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,Tatkal,05-12-2027,Sunday,1,72,3,18,success,08-11-2027 09:43
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,SL,General,23-07-2027,Friday,0,72,6,44,success,09-07-2027 08:28
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,2A,Tatkal,02-01-2027,Saturday,1,46,3,10,success,09-12-2026 04:33
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,General,23-01-2027,Saturday,1,72,1,36,success,26-12-2026 23:33
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,SL,General,24-10-2027,Sunday,1,72,2,48,success,15-10-2027 10:15
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,2A,General,04-05-2027,Tuesday,0,46,5,25,success,13-04-2027 07:26
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,3A,Tatkal,24-10-2027,Sunday,1,64,3,15,success,27-09-2027 00:22
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,General,24-08-2027,Tuesday,0,72,7,40,success,03-08-2027 14:27
T009,Pune-Delhi,Pune,New Delhi,1450,SL,General,29-04-2027,Thursday,0,72,2,45,success,07-04-2027 19:42
T010,Delhi-Pune,New Delhi,Pune,1450,SL,General,07-01-2027,Thursday,0,72,1,46,success,09-12-2026 17:31
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,Tatkal,22-06-2027,Tuesday,0,72,7,37,success,18-06-2027 09:00
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,SL,General,08-06-2027,Tuesday,0,72,5,37,success,15-05-2027 13:27
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,3A,General,21-09-2027,Tuesday,0,64,4,41,success,19-09-2027 05:12
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,3A,General,14-07-2027,Wednesday,0,64,4,46,success,18-06-2027 05:52
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,General,27-10-2027,Wednesday,0,64,1,45,success,08-10-2027 02:08
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,General,23-05-2027,Sunday,1,72,7,35,success,22-04-2027 12:41
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,General,31-07-2027,Saturday,1,72,7,33,success,13-07-2027 01:49
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,General,10-07-2027,Saturday,1,72,1,35,success,09-06-2027 07:05
T009,Pune-Delhi,Pune,New Delhi,1450,3A,Tatkal,19-01-2027,Tuesday,0,64,7,32,success,24-12-2026 18:09
T010,Delhi-Pune,New Delhi,Pune,1450,2A,Tatkal,23-09-2027,Thursday,0,46,1,26,success,12-09-2027 16:19
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,General,05-04-2027,Monday,0,72,2,53,success,29-03-2027 19:42
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,General,14-08-2027,Saturday,1,64,4,43,success,26-07-2027 04:58
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,3A,Tatkal,10-07-2027,Saturday,1,64,4,15,success,24-06-2027 12:24
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,Tatkal,09-10-2027,Saturday,1,72,4,20,success,26-09-2027 11:19
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,Tatkal,06-05-2027,Thursday,0,64,7,28,success,20-04-2027 15:05
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,Tatkal,13-10-2027,Wednesday,0,72,4,38,success,11-10-2027 18:54
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,General,18-02-2027,Thursday,0,72,5,43,success,19-01-2027 02:57
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,General,04-02-2027,Thursday,0,72,2,37,success,28-01-2027 07:12
T009,Pune-Delhi,Pune,New Delhi,1450,1A,Tatkal,14-11-2027,Sunday,1,24,4,2,fail,19-10-2027 21:02
T010,Delhi-Pune,New Delhi,Pune,1450,3A,General,07-05-2027,Friday,0,64,3,47,success,14-04-2027 00:41
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,1A,General,19-08-2027,Thursday,0,24,7,13,success,12-08-2027 13:41
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,2A,Tatkal,03-05-2027,Monday,0,46,1,24,success,04-04-2027 19:41
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,3A,General,23-02-2027,Tuesday,0,64,3,33,success,26-01-2027 18:43
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,2A,Tatkal,18-05-2027,Tuesday,0,46,3,12,success,28-04-2027 18:03
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,1A,Tatkal,01-04-2027,Thursday,0,24,7,8,success,07-03-2027 15:20
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,3A,Tatkal,24-07-2027,Saturday,1,64,6,23,success,30-06-2027 07:23
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,Tatkal,23-07-2027,Friday,0,72,6,34,success,11-07-2027 06:34
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,Tatkal,03-08-2027,Tuesday,0,72,2,35,success,10-07-2027 01:12
T009,Pune-Delhi,Pune,New Delhi,1450,2A,Tatkal,15-12-2027,Wednesday,0,46,4,19,success,16-11-2027 07:58
T010,Delhi-Pune,New Delhi,Pune,1450,3A,Tatkal,04-03-2027,Thursday,0,64,6,32,success,09-02-2027 01:53
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,3A,General,07-08-2027,Saturday,1,64,4,27,success,09-07-2027 22:24
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,SL,General,17-01-2027,Sunday,1,72,5,44,success,21-12-2026 04:26
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,SL,General,23-01-2027,Saturday,1,72,6,44,success,03-01-2027 07:48
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,3A,General,25-01-2027,Monday,0,64,5,34,success,29-12-2026 08:51
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,Tatkal,16-06-2027,Wednesday,0,64,4,24,success,29-05-2027 16:27
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,General,06-10-2027,Wednesday,0,72,6,40,success,22-09-2027 16:06
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,Tatkal,27-11-2027,Saturday,1,72,1,17,success,29-10-2027 20:11
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,General,25-05-2027,Tuesday,0,64,2,37,success,04-05-2027 01:23
T009,Pune-Delhi,Pune,New Delhi,1450,3A,Tatkal,15-06-2027,Tuesday,0,64,3,19,success,28-05-2027 10:00
T010,Delhi-Pune,New Delhi,Pune,1450,SL,Tatkal,28-03-2027,Sunday,1,72,7,27,success,22-03-2027 08:21
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,2A,Tatkal,22-06-2027,Tuesday,0,46,5,14,success,01-06-2027 16:17
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,Tatkal,18-07-2027,Sunday,1,64,2,28,success,08-07-2027 14:59
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,SL,General,06-09-2027,Monday,0,72,1,44,success,12-08-2027 03:32
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,Tatkal,14-01-2027,Thursday,0,72,5,25,success,18-12-2026 23:07
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,Tatkal,31-12-2027,Friday,0,64,4,33,success,29-12-2027 15:53
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,Tatkal,17-05-2027,Monday,0,72,4,27,success,28-04-2027 21:31
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,3A,Tatkal,28-12-2027,Tuesday,0,64,2,24,success,16-12-2027 23:16
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,2A,General,29-09-2027,Wednesday,0,46,5,27,success,09-09-2027 04:17
T009,Pune-Delhi,Pune,New Delhi,1450,2A,Tatkal,25-04-2027,Sunday,1,46,2,20,success,12-04-2027 04:37
T010,Delhi-Pune,New Delhi,Pune,1450,2A,General,03-09-2027,Friday,0,46,1,32,success,13-08-2027 04:26
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,3A,General,23-06-2027,Wednesday,0,64,5,40,success,20-06-2027 03:55
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,SL,General,02-05-2027,Sunday,1,72,4,45,success,05-04-2027 09:21
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,3A,General,16-07-2027,Friday,0,64,2,39,success,05-07-2027 16:36
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,3A,Tatkal,28-07-2027,Wednesday,0,64,4,30,success,21-07-2027 03:48
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,1A,Tatkal,12-08-2027,Thursday,0,24,5,15,success,04-08-2027 16:29
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,2A,Tatkal,27-10-2027,Wednesday,0,46,4,15,success,01-10-2027 17:41
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,Tatkal,20-02-2027,Saturday,1,72,4,25,success,12-02-2027 18:32
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,General,07-07-2027,Wednesday,0,72,2,44,success,16-06-2027 03:15
T009,Pune-Delhi,Pune,New Delhi,1450,SL,Tatkal,21-09-2027,Tuesday,0,72,4,26,success,23-08-2027 12:17
T010,Delhi-Pune,New Delhi,Pune,1450,SL,Tatkal,28-01-2027,Thursday,0,72,3,31,success,12-01-2027 19:52
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,Tatkal,22-09-2027,Wednesday,0,72,6,34,success,06-09-2027 14:01
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,SL,General,03-07-2027,Saturday,1,72,6,40,success,18-06-2027 19:13
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,2A,General,16-03-2027,Tuesday,0,46,5,32,success,09-03-2027 09:39
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,Tatkal,13-03-2027,Saturday,1,72,6,20,success,25-02-2027 14:57
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,Tatkal,01-06-2027,Tuesday,0,64,1,32,success,26-05-2027 05:54
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,2A,General,16-01-2027,Saturday,1,46,5,22,success,09-01-2027 00:03
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,2A,Tatkal,07-02-2027,Sunday,1,46,7,13,success,17-01-2027 12:56
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,General,08-04-2027,Thursday,0,72,4,51,success,09-03-2027 07:34
T009,Pune-Delhi,Pune,New Delhi,1450,SL,General,17-04-2027,Saturday,1,72,2,34,success,23-03-2027 12:18
T010,Delhi-Pune,New Delhi,Pune,1450,SL,General,02-03-2027,Tuesday,0,72,6,48,success,15-02-2027 21:49
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,Tatkal,19-07-2027,Monday,0,72,7,26,success,19-06-2027 03:48
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,General,06-05-2027,Thursday,0,64,7,35,success,06-04-2027 16:34
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,2A,General,23-07-2027,Friday,0,46,1,30,success,16-07-2027 14:53
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,3A,Tatkal,03-02-2027,Wednesday,0,64,5,27,success,04-01-2027 16:10
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,General,25-05-2027,Tuesday,0,64,2,42,success,25-04-2027 00:12
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,General,11-09-2027,Saturday,1,72,5,40,success,31-08-2027 04:15
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,General,19-05-2027,Wednesday,0,72,1,40,success,11-05-2027 16:27
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,Tatkal,07-08-2027,Saturday,1,64,7,15,success,22-07-2027 05:07
T009,Pune-Delhi,Pune,New Delhi,1450,SL,Tatkal,16-01-2027,Saturday,1,72,1,14,success,01-01-2027 11:12
T010,Delhi-Pune,New Delhi,Pune,1450,3A,Tatkal,19-03-2027,Friday,0,64,4,31,success,12-03-2027 08:57
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,Tatkal,18-11-2027,Thursday,0,72,2,23,success,08-11-2027 01:56
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,2A,Tatkal,21-10-2027,Thursday,0,46,1,18,success,17-10-2027 03:08
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,3A,General,15-11-2027,Monday,0,64,3,37,success,19-10-2027 03:58
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,General,29-06-2027,Tuesday,0,72,5,49,success,21-06-2027 08:05
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,2A,Tatkal,09-05-2027,Sunday,1,46,5,8,success,12-04-2027 08:18
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,2A,Tatkal,06-05-2027,Thursday,0,46,7,21,success,25-04-2027 14:34
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,1A,General,07-07-2027,Wednesday,0,24,1,22,success,18-06-2027 04:35
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,General,26-07-2027,Monday,0,64,3,46,success,20-07-2027 05:15
T009,Pune-Delhi,Pune,New Delhi,1450,2A,Tatkal,15-02-2027,Monday,0,46,1,25,success,10-02-2027 15:32
T010,Delhi-Pune,New Delhi,Pune,1450,3A,Tatkal,16-06-2027,Wednesday,0,64,6,30,success,18-05-2027 08:48
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,3A,Tatkal,07-05-2027,Friday,0,64,7,33,success,28-04-2027 22:36
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,SL,Tatkal,13-07-2027,Tuesday,0,72,3,26,success,07-07-2027 12:06
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,SL,Tatkal,06-04-2027,Tuesday,0,72,5,26,success,20-03-2027 15:58
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,2A,Tatkal,22-03-2027,Monday,0,46,5,22,success,11-03-2027 04:28
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,SL,Tatkal,12-10-2027,Tuesday,0,72,7,38,success,22-09-2027 11:28
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,General,17-11-2027,Wednesday,0,72,6,41,success,24-10-2027 01:16
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,3A,Tatkal,28-08-2027,Saturday,1,64,2,23,success,22-08-2027 03:49
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,Tatkal,16-01-2027,Saturday,1,64,3,15,success,03-01-2027 14:47
T009,Pune-Delhi,Pune,New Delhi,1450,2A,Tatkal,02-12-2027,Thursday,0,46,2,25,success,12-11-2027 09:55
T010,Delhi-Pune,New Delhi,Pune,1450,SL,Tatkal,10-08-2027,Tuesday,0,72,7,34,success,07-08-2027 07:47
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,Tatkal,19-03-2027,Friday,0,72,3,27,success,04-03-2027 07:11
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,General,26-11-2027,Friday,0,64,3,43,success,05-11-2027 22:48
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,SL,General,01-06-2027,Tuesday,0,72,2,44,success,29-05-2027 09:34
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,2A,Tatkal,08-04-2027,Thursday,0,46,1,13,success,21-03-2027 20:14
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,Tatkal,20-10-2027,Wednesday,0,64,1,34,success,13-10-2027 11:34
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,3A,Tatkal,15-12-2027,Wednesday,0,64,3,25,success,28-11-2027 17:51
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,Tatkal,12-10-2027,Tuesday,0,72,3,26,success,24-09-2027 11:37
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,General,07-08-2027,Saturday,1,64,3,39,success,24-07-2027 07:49
T009,Pune-Delhi,Pune,New Delhi,1450,3A,General,06-07-2027,Tuesday,0,64,2,46,success,23-06-2027 21:56
T010,Delhi-Pune,New Delhi,Pune,1450,3A,Tatkal,04-07-2027,Sunday,1,64,1,16,success,29-06-2027 19:29
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,3A,General,21-01-2027,Thursday,0,64,3,40,success,10-01-2027 01:33
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,2A,Tatkal,07-05-2027,Friday,0,46,5,28,success,26-04-2027 12:54
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,1A,General,24-06-2027,Thursday,0,24,1,12,success,29-05-2027 02:58
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,General,21-04-2027,Wednesday,0,72,7,39,success,10-04-2027 11:45
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,SL,Tatkal,21-08-2027,Saturday,1,72,3,27,success,10-08-2027 08:43
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,2A,Tatkal,12-08-2027,Thursday,0,46,4,16,success,03-08-2027 01:05
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,General,05-05-2027,Wednesday,0,72,3,53,success,02-05-2027 17:33
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,General,23-10-2027,Saturday,1,72,4,34,success,26-09-2027 04:11
T009,Pune-Delhi,Pune,New Delhi,1450,3A,Tatkal,16-09-2027,Thursday,0,64,5,22,success,09-09-2027 03:19
T010,Delhi-Pune,New Delhi,Pune,1450,SL,Tatkal,27-09-2027,Monday,0,72,4,37,success,04-09-2027 06:33
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,2A,Tatkal,19-10-2027,Tuesday,0,46,6,17,success,06-10-2027 22:44
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,SL,Tatkal,02-08-2027,Monday,0,72,4,23,success,23-07-2027 19:40
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,3A,Tatkal,13-01-2027,Wednesday,0,64,2,29,success,30-12-2026 05:23
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,General,18-11-2027,Thursday,0,72,1,50,success,03-11-2027 22:17
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,General,06-07-2027,Tuesday,0,64,1,36,success,24-06-2027 16:48
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,3A,Tatkal,13-05-2027,Thursday,0,64,1,22,success,13-04-2027 06:18
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,1A,Tatkal,20-12-2027,Monday,0,24,3,17,success,23-11-2027 23:53
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,General,25-03-2027,Thursday,0,72,3,49,success,27-02-2027 10:20
T009,Pune-Delhi,Pune,New Delhi,1450,SL,Tatkal,04-12-2027,Saturday,1,72,4,17,success,03-11-2027 23:12
T010,Delhi-Pune,New Delhi,Pune,1450,SL,General,18-09-2027,Saturday,1,72,2,45,success,31-08-2027 18:49
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,General,01-11-2027,Monday,0,72,3,41,success,09-10-2027 01:03
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,2A,Tatkal,15-03-2027,Monday,0,46,2,26,success,10-03-2027 13:40
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,1A,General,12-03-2027,Friday,0,24,1,12,success,03-03-2027 21:01
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,3A,Tatkal,08-07-2027,Thursday,0,64,7,27,success,12-06-2027 05:16
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,SL,General,24-07-2027,Saturday,1,72,3,32,success,22-07-2027 19:00
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,General,18-12-2027,Saturday,1,72,1,41,success,07-12-2027 02:31
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,Tatkal,02-10-2027,Saturday,1,72,5,21,success,16-09-2027 05:28
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,SL,General,14-08-2027,Saturday,1,72,3,33,success,05-08-2027 02:16
T009,Pune-Delhi,Pune,New Delhi,1450,SL,Tatkal,20-11-2027,Saturday,1,72,5,14,success,17-11-2027 16:45
T010,Delhi-Pune,New Delhi,Pune,1450,SL,Tatkal,16-10-2027,Saturday,1,72,7,24,success,12-10-2027 09:00
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,SL,Tatkal,08-08-2027,Sunday,1,72,5,24,success,20-07-2027 04:35
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,Tatkal,20-03-2027,Saturday,1,64,6,15,success,06-03-2027 06:47
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,3A,Tatkal,09-09-2027,Thursday,0,64,4,29,success,23-08-2027 12:39
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,General,07-05-2027,Friday,0,72,4,43,success,16-04-2027 11:36
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,Tatkal,25-07-2027,Sunday,1,64,7,28,success,23-07-2027 02:40
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,2A,Tatkal,20-08-2027,Friday,0,46,1,15,success,05-08-2027 03:06
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,Tatkal,02-08-2027,Monday,0,72,3,38,success,25-07-2027 07:23
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,Tatkal,05-10-2027,Tuesday,0,64,7,22,success,04-09-2027 02:50
T009,Pune-Delhi,Pune,New Delhi,1450,3A,General,16-12-2027,Thursday,0,64,6,44,success,10-12-2027 23:29
T010,Delhi-Pune,New Delhi,Pune,1450,2A,General,09-05-2027,Sunday,1,46,3,22,success,11-04-2027 11:43
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,3A,General,09-09-2027,Thursday,0,64,2,42,success,16-08-2027 16:57
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,Tatkal,13-05-2027,Thursday,0,64,5,34,success,20-04-2027 19:15
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,3A,Tatkal,30-11-2027,Tuesday,0,64,3,26,success,21-11-2027 18:27
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,3A,General,13-01-2027,Wednesday,0,64,6,40,success,21-12-2026 20:13
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,SL,General,14-01-2027,Thursday,0,72,1,46,success,08-01-2027 22:24
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,3A,Tatkal,13-02-2027,Saturday,1,64,3,27,success,06-02-2027 03:35
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,3A,Tatkal,21-05-2027,Friday,0,64,4,33,success,13-05-2027 15:05
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,General,17-08-2027,Tuesday,0,64,4,42,success,07-08-2027 05:51
T009,Pune-Delhi,Pune,New Delhi,1450,1A,Tatkal,22-04-2027,Thursday,0,24,7,8,success,18-04-2027 20:41
T010,Delhi-Pune,New Delhi,Pune,1450,SL,Tatkal,25-06-2027,Friday,0,72,3,30,success,01-06-2027 17:34
T001,Delhi-Mumbai,New Delhi,Mumbai,1384,2A,Tatkal,05-06-2027,Saturday,1,46,2,14,success,06-05-2027 00:00
T002,Mumbai-Delhi,Mumbai,New Delhi,1384,3A,Tatkal,13-11-2027,Saturday,1,64,3,20,success,25-10-2027 15:51
T003,Delhi-Kolkata,New Delhi,Kolkata,1450,SL,Tatkal,06-04-2027,Tuesday,0,72,7,35,success,05-04-2027 00:00
T004,Kolkata-Delhi,Kolkata,New Delhi,1450,SL,Tatkal,28-11-2027,Sunday,1,72,2,24,success,07-11-2027 13:21
T005,Chennai-Bengaluru,Chennai,Bengaluru,350,3A,Tatkal,03-02-2027,Wednesday,0,64,5,31,success,26-01-2027 20:17
T006,Bengaluru-Chennai,Bengaluru,Chennai,350,SL,Tatkal,16-05-2027,Sunday,1,72,2,16,success,24-04-2027 21:16
T007,Hyderabad-Mumbai,Hyderabad,Mumbai,710,SL,General,21-12-2027,Tuesday,0,72,3,40,success,11-12-2027 22:50
T008,Mumbai-Hyderabad,Mumbai,Hyderabad,710,3A,Tatkal,23-08-2027,Monday,0,64,1,32,success,24-07-2027 10:40
T009,Pune-Delhi,Pune,New Delhi,1450,1A,Tatkal,27-02-2027,Saturday,1,24,7,10,success,29-01-2027 00:17
T010,Delhi-Pune,New Delhi,Pune,1450,3A,Tatkal,10-09-2027,Friday,0,64,5,24,success,10-08-2027 07:21
